8.84931242e-01,9.84023809e-02,1.00267719e-01
8.65263153e-01,5.60105413e-02,1.36244201e-01
8.43985490e-01,2.80016019e-02,1.75290248e-01
8.20874546e-01,1.43236178e-02,2.16149264e-01
7.95569338e-01,1.41524290e-02,2.57602864e-01
7.67539581e-01,2.59087966e-02,2.98537573e-01
7.36094951e-01,4.73036327e-02,3.38008918e-01
7.00527153e-01,7.54387313e-02,3.75299483e-01
6.60553081e-01,1.07036200e-01,4.09963344e-01
6.17193069e-01,1.38925946e-01,4.41840304e-01
5.73697767e-01,1.68875119e-01,4.71012493e-01
5.35147899e-01,1.96482477e-01,4.97681691e-01
5.05886030e-01,2.23360075e-01,5.21993883e-01
4.86850813e-01,2.52141202e-01,5.43900271e-01
4.75227098e-01,2.84796228e-01,5.63139623e-01
4.68847734e-01,3.21964934e-01,5.79338265e-01
4.66694884e-01,3.63476447e-01,5.92105870e-01
4.68167148e-01,4.08675440e-01,6.01089679e-01
4.72743187e-01,4.56561936e-01,6.06009719e-01
4.79817110e-01,5.05849427e-01,6.06685908e-01
4.88641549e-01,5.54992491e-01,6.03061734e-01
4.98362016e-01,6.02221374e-01,5.95225477e-01
5.08210593e-01,6.45619267e-01,5.83426836e-01
5.18035290e-01,6.83363173e-01,5.68080941e-01
5.27791663e-01,7.13964361e-01,5.49747970e-01
5.37325711e-01,7.36299138e-01,5.29101914e-01
5.46402847e-01,7.49607575e-01,5.06898786e-01
5.54721162e-01,7.53483345e-01,4.83945292e-01
5.61917903e-01,7.47851119e-01,4.61068909e-01
5.67576350e-01,7.32932037e-01,4.39090477e-01
5.71239459e-01,7.09200803e-01,4.18800189e-01
5.72437307e-01,6.77340701e-01,4.00937476e-01
5.70736293e-01,6.38205433e-01,3.86174579e-01
5.65817233e-01,5.92798964e-01,3.75102754e-01
5.57582965e-01,5.42284831e-01,3.68219022e-01
5.46277959e-01,4.88031724e-01,3.65910527e-01
5.32571580e-01,4.31687773e-01,3.68433553e-01
5.17531631e-01,3.75251150e-01,3.75885881e-01
5.02439464e-01,3.21080981e-01,3.88175173e-01
4.88315929e-01,2.71783370e-01,4.04991373e-01
4.74907315e-01,2.29757058e-01,4.25801662e-01
4.61871093e-01,1.96790536e-01,4.49890000e-01
4.49163899e-01,1.74097161e-01,4.76410153e-01
4.36920728e-01,1.62374786e-01,5.04433004e-01
4.25402727e-01,1.61854681e-01,5.32989327e-01
4.14977619e-01,1.72357006e-01,5.61108106e-01
4.06113746e-01,1.93358262e-01,5.87849501e-01
3.99376502e-01,2.24069912e-01,6.12331435e-01
3.95417482e-01,2.63523029e-01,6.33749015e-01
3.94944653e-01,3.10649879e-01,6.51386629e-01
3.98656690e-01,3.64348566e-01,6.64623551e-01
4.07117613e-01,4.23510612e-01,6.72935356e-01
4.20548113e-01,4.86984456e-01,6.75895517e-01
4.38543846e-01,5.53448068e-01,6.73184000e-01
4.59833108e-01,6.21190523e-01,6.64611136e-01
4.82319320e-01,6.87876215e-01,6.50162182e-01
5.03616721e-01,7.50456168e-01,6.30057335e-01
5.22751188e-01,8.05496274e-01,6.04803782e-01
5.40923320e-01,8.50209763e-01,5.75187805e-01
5.58837400e-01,8.82815025e-01,5.42193476e-01
5.76775356e-01,9.02355091e-01,5.06923086e-01
5.94809259e-01,9.08588288e-01,4.70530479e-01
6.12892291e-01,9.01904764e-01,4.34162426e-01
6.30898290e-01,8.83241111e-01,3.98907237e-01
6.48637739e-01,8.53983718e-01,3.65751267e-01
6.65863162e-01,8.15859719e-01,3.35544395e-01
6.82271542e-01,7.70818718e-01,3.08975435e-01
6.97509320e-01,7.20911227e-01,2.86558052e-01
7.11184157e-01,6.68171432e-01,2.68627139e-01
7.22884984e-01,6.14512490e-01,2.55344920e-01
7.32207743e-01,5.61641413e-01,2.46715368e-01
7.38779612e-01,5.10997417e-01,2.42605023e-01
7.42271936e-01,4.63713051e-01,2.42768172e-01
7.42393530e-01,4.20592799e-01,2.46874599e-01
7.38861179e-01,3.82101023e-01,2.54538737e-01
7.31351327e-01,3.48351247e-01,2.65349748e-01
7.19445446e-01,3.19092111e-01,2.78902683e-01
7.02595957e-01,2.93692938e-01,2.94830940e-01
6.80170389e-01,2.71147045e-01,3.12839425e-01
6.51686625e-01,2.50141083e-01,3.32735059e-01
6.17390733e-01,2.29286030e-01,3.54445063e-01
5.79149578e-01,2.07628755e-01,3.78003553e-01
5.40947917e-01,1.85418036e-01,4.03480960e-01
5.07721564e-01,1.64677910e-01,4.30850251e-01
4.82409740e-01,1.48885276e-01,4.59838644e-01
4.62814010e-01,1.41227582e-01,4.89866684e-01
4.46724890e-01,1.43349003e-01,5.20143435e-01
4.33332918e-01,1.55820604e-01,5.49785809e-01
4.22493584e-01,1.78540114e-01,5.77892422e-01
4.14423153e-01,2.10955292e-01,6.03591732e-01
4.09552356e-01,2.52217674e-01,6.26074190e-01
4.08425682e-01,3.01298054e-01,6.44612768e-01
4.11592748e-01,3.57066284e-01,6.58574943e-01
4.19456542e-01,4.18323320e-01,6.67429677e-01
4.32060003e-01,4.83765607e-01,6.70754419e-01
4.48838274e-01,5.51866391e-01,6.68248783e-01
4.68457768e-01,6.20690309e-01,6.59761811e-01
4.88943167e-01,6.87723948e-01,6.45335557e-01
5.08246857e-01,7.49864240e-01,6.25257576e-01
5.26079742e-01,8.03881276e-01,6.00097165e-01
5.43418392e-01,8.47303780e-01,5.70677029e-01
5.60711921e-01,8.78545786e-01,5.37995286e-01
5.78112000e-01,8.96770493e-01,5.03154870e-01
5.95612724e-01,9.01810325e-01,4.67301939e-01
6.13110681e-01,8.94095414e-01,4.31570667e-01
6.30429582e-01,8.74572963e-01,3.97034583e-01
6.47328218e-01,8.44612317e-01,3.64665548e-01
6.63501274e-01,8.05896494e-01,3.35301613e-01
6.78579143e-01,7.60304403e-01,3.09624773e-01
6.92131374e-01,7.09790218e-01,2.88149158e-01
7.03676506e-01,6.56267632e-01,2.71219587e-01
7.12697669e-01,6.01506549e-01,2.59019706e-01
7.18658621e-01,5.47047743e-01,2.51588380e-01
7.21011001e-01,4.94137020e-01,2.48842658e-01
7.19183479e-01,4.43675810e-01,2.50605730e-01
7.12550219e-01,3.96181939e-01,2.56638689e-01
7.00392871e-01,3.51756044e-01,2.66675458e-01
6.81904538e-01,3.10060220e-01,2.80460241e-01
6.56348569e-01,2.70344248e-01,2.97785181e-01
6.23566289e-01,2.31609911e-01,3.18520625e-01
5.84959592e-01,1.93064298e-01,3.42619624e-01
5.44426335e-01,1.54940062e-01,3.70066389e-01
5.07670011e-01,1.19325280e-01,4.00747915e-01
4.78698205e-01,9.01075088e-02,4.34285679e-01
4.55108508e-01,7.09685511e-02,4.69950887e-01
4.34349357e-01,6.37905771e-02,5.06771037e-01
4.15397276e-01,6.91703815e-02,5.43670423e-01
3.97926152e-01,8.68540142e-02,5.79560715e-01
3.81987227e-01,1.15983703e-01,6.13403527e-01
3.67880315e-01,1.55282064e-01,6.44254734e-01
3.56098550e-01,2.03214180e-01,6.71293869e-01
3.47301404e-01,2.58139068e-01,6.93839894e-01
3.42295802e-01,3.18450440e-01,7.11354215e-01
3.42013738e-01,3.82701503e-01,7.23432079e-01
3.47470383e-01,4.49704810e-01,7.29784096e-01
3.59661734e-01,5.18589724e-01,7.30210728e-01
3.79309926e-01,5.88778223e-01,7.24574917e-01
4.06326154e-01,6.59801122e-01,7.12783074e-01
4.39009491e-01,7.30856650e-01,6.94792766e-01
4.73579764e-01,8.00134913e-01,6.70670355e-01
5.05186106e-01,8.64293743e-01,6.40705117e-01
5.32028614e-01,9.18933827e-01,6.05532388e-01
5.56884255e-01,9.60691102e-01,5.66141956e-01
5.81456993e-01,9.87866821e-01,5.23740802e-01
6.06700263e-01,1.00000000e+00,4.79627647e-01
6.33315374e-01,9.97653510e-01,4.35095630e-01
6.61970691e-01,9.82289763e-01,3.91348876e-01
6.93385958e-01,9.56166480e-01,3.49428651e-01
7.28270728e-01,9.22206839e-01,3.10149340e-01
7.67005887e-01,8.83777218e-01,2.74049123e-01
8.08945665e-01,8.44263124e-01,2.41367908e-01
8.51556944e-01,8.06350400e-01,2.12074913e-01
8.90427239e-01,7.71170232e-01,1.85967686e-01
9.21170141e-01,7.37918799e-01,1.62830290e-01
9.41897535e-01,7.04500117e-01,1.42580965e-01
9.53594583e-01,6.68788134e-01,1.25330544e-01
9.58551183e-01,6.29546677e-01,1.11340432e-01
9.58930833e-01,5.86639833e-01,1.00931538e-01
9.56276326e-01,5.40815589e-01,9.43960172e-02
9.51569000e-01,4.93393535e-01,9.19337785e-02
9.45421055e-01,4.45998736e-01,9.36147326e-02
9.38235622e-01,4.00363786e-01,9.93612609e-02
9.30309685e-01,3.58185242e-01,1.08945444e-01
9.21894579e-01,3.21019066e-01,1.21997006e-01
9.13231107e-01,2.90205318e-01,1.38019040e-01
9.04570726e-01,2.66816909e-01,1.56409219e-01
8.96189196e-01,2.51629699e-01,1.76484527e-01
8.88395608e-01,2.45112065e-01,1.97507729e-01
8.81537386e-01,2.47431914e-01,2.18713977e-01
8.76000070e-01,2.58478249e-01,2.39336144e-01
8.72199108e-01,2.77893124e-01,2.58627791e-01
8.70559289e-01,3.05108174e-01,2.75883099e-01
8.71476346e-01,3.39378096e-01,2.90453691e-01
8.75255594e-01,3.79801850e-01,3.01763004e-01
8.82026933e-01,4.25322138e-01,3.09319693e-01
8.91647756e-01,4.74696920e-01,3.12732287e-01
9.03626677e-01,5.26446637e-01,3.11727463e-01
9.17121086e-01,5.78798437e-01,3.06173280e-01
9.31053198e-01,6.29667734e-01,2.96105976e-01
9.44329848e-01,6.76720744e-01,2.81755088e-01
9.56072140e-01,7.17534504e-01,2.63558832e-01
9.65742950e-01,7.49823589e-01,2.42162263e-01
9.73133719e-01,7.71670606e-01,2.18395061e-01
9.78262254e-01,7.81703985e-01,1.93231221e-01
9.81259480e-01,7.79198741e-01,1.67736550e-01
9.82290526e-01,7.64105085e-01,1.43010614e-01
9.81515856e-01,7.37022214e-01,1.20128706e-01
9.79079465e-01,6.99134157e-01,1.00087864e-01
9.75110130e-01,6.52120031e-01,8.37596644e-02
9.69726964e-01,5.98047215e-01,7.18516369e-02
9.63045323e-01,5.39253981e-01,6.48784927e-02
9.55181887e-01,4.78227394e-01,6.31438253e-02
9.46258929e-01,4.17482023e-01,6.67324562e-02
9.36408210e-01,3.59444842e-01,7.55131165e-02
9.25774956e-01,3.06351273e-01,8.91507072e-02
9.14522406e-01,2.60156792e-01,1.07126969e-01
9.02837327e-01,2.22467732e-01,1.28768038e-01
8.90936860e-01,1.94493987e-01,1.53277099e-01
8.79076941e-01,1.77025306e-01,1.79770134e-01
8.67562282e-01,1.70431729e-01,2.07312686e-01
8.56757495e-01,1.74687503e-01,2.34955557e-01
8.47098189e-01,1.89416461e-01,2.61767456e-01
8.39099783e-01,2.13955301e-01,2.86862893e-01
8.33360098e-01,2.47429430e-01,3.09423960e-01
8.30549242e-01,2.88833711e-01,3.28715219e-01
8.31376046e-01,3.37107443e-01,3.44091726e-01
8.36513581e-01,3.91188366e-01,3.55001293e-01
8.46459014e-01,4.50024120e-01,3.60983723e-01
8.61307164e-01,5.12513225e-01,3.61671906e-01
8.80463739e-01,5.77351457e-01,3.56802088e-01
9.02442581e-01,6.42795532e-01,3.46241471e-01
9.25009169e-01,7.06439806e-01,3.30036889e-01
9.45805002e-01,7.65182893e-01,3.08475957e-01
9.63131340e-01,8.15512249e-01,2.82137519e-01
9.76318318e-01,8.54026646e-01,2.51905600e-01
9.85510884e-01,8.77952776e-01,2.18936368e-01
9.91217616e-01,8.85467687e-01,1.84587792e-01
9.93975915e-01,8.75805016e-01,1.50330879e-01
9.94215707e-01,8.49218302e-01,1.17658425e-01
9.92246636e-01,8.06873515e-01,8.80004745e-02
9.88288414e-01,7.50709924e-01,6.26506972e-02
9.82503861e-01,6.83284750e-01,4.27056879e-02
9.75022749e-01,6.07607684e-01,2.90182714e-02
9.65956401e-01,5.26969728e-01,2.21655133e-02
9.55405778e-01,4.44771532e-01,2.24317063e-02
9.43465511e-01,3.64357261e-01,2.98061181e-02
9.30225424e-01,2.88860189e-01,4.39947485e-02
9.15770369e-01,2.21065848e-01,6.44448145e-02
9.00178719e-01,1.63297641e-01,9.03802135e-02
8.83519543e-01,1.17328656e-01,1.20845832e-01
8.65848280e-01,8.43219446e-02,1.54758312e-01
8.47200646e-01,6.48000400e-02,1.90960743e-01
8.27584553e-01,5.86429786e-02,2.28278760e-01
8.06970261e-01,6.51127994e-02,2.65575642e-01
7.85280182e-01,8.29016339e-02,3.01804227e-01
7.62382498e-01,1.10200551e-01,3.36053707e-01
7.38098012e-01,1.44787981e-01,3.67589590e-01
7.12238024e-01,1.84140788e-01,3.95884998e-01
6.84699722e-01,2.25578389e-01,4.20640974e-01
6.55641763e-01,2.66458369e-01,4.41792124e-01
6.25717693e-01,3.04440622e-01,4.59492297e-01
5.96235944e-01,3.37805370e-01,4.74074560e-01
5.69015028e-01,3.65736408e-01,4.85984009e-01
5.45826922e-01,3.88412606e-01,4.95693117e-01
5.27724683e-01,4.06800164e-01,5.03621977e-01
5.14758834e-01,4.22225070e-01,5.10087499e-01
5.06223032e-01,4.35947407e-01,5.15291365e-01
5.01114136e-01,4.48906091e-01,5.19338307e-01
4.98475489e-01,4.61650453e-01,5.22268196e-01
4.97535319e-01,4.74382442e-01,5.24088660e-01
4.97756621e-01,4.87046944e-01,5.24801644e-01
4.98765560e-01,4.99425154e-01,5.24421620e-01
5.00280530e-01,5.11199560e-01,5.22986827e-01
5.02085141e-01,5.22001932e-01,5.20565700e-01
5.04020748e-01,5.31456791e-01,5.17259380e-01
5.05957530e-01,5.39215449e-01,5.13200757e-01
5.07782765e-01,5.44979138e-01,5.08551071e-01
5.09396181e-01,5.48515901e-01,5.03494791e-01
5.10708745e-01,5.49672495e-01,4.98233235e-01
5.11643750e-01,5.48382077e-01,4.92977355e-01
5.12139409e-01,5.44668230e-01,4.87940004e-01
5.12152268e-01,5.38645751e-01,4.83327999e-01
5.11660788e-01,5.30518532e-01,4.79334248e-01
5.10668409e-01,5.20574682e-01,4.76130179e-01
5.09205366e-01,5.09178935e-01,4.73858712e-01
5.07328636e-01,4.96762212e-01,4.72628015e-01
5.05119586e-01,4.83808183e-01,4.72506304e-01
5.02679280e-01,4.70836683e-01,4.73517941e-01
5.00121816e-01,4.58384082e-01,4.75641120e-01
4.97558253e-01,4.46980356e-01,4.78807398e-01
4.95062906e-01,4.37116051e-01,4.82903591e-01
4.92710005e-01,4.29213408e-01,4.87776614e-01
4.90582321e-01,4.23613071e-01,4.93240067e-01
4.88765318e-01,4.20564371e-01,4.99081787e-01
4.87341682e-01,4.20218185e-01,5.05072132e-01
4.86385793e-01,4.22622629e-01,5.10972771e-01
4.85958025e-01,4.27721599e-01,5.16545721e-01
4.86099041e-01,4.35356048e-01,5.21562392e-01
4.86824522e-01,4.45267869e-01,5.25812404e-01
4.88121025e-01,4.57106379e-01,5.29111960e-01
4.89943748e-01,4.70437552e-01,5.31311527e-01
4.92216944e-01,4.84756305e-01,5.32302587e-01
4.94837419e-01,4.99502217e-01,5.32023171e-01
4.97681015e-01,5.14078969e-01,5.30461860e-01
5.00611788e-01,5.27877420e-01,5.27659932e-01
5.03514785e-01,5.40304784e-01,5.23711280e-01
5.06316227e-01,5.50826596e-01,5.18759217e-01
5.08931679e-01,5.58993415e-01,5.12990029e-01
5.11267216e-01,5.64452882e-01,5.06625009e-01
5.13226111e-01,5.66959033e-01,4.99911575e-01
5.14715197e-01,5.66378674e-01,4.93113699e-01
5.15651437e-01,5.62694657e-01,4.86501913e-01
5.15968826e-01,5.56006174e-01,4.80343167e-01
5.15625375e-01,5.46526285e-01,4.74890781e-01
5.14609542e-01,5.34576860e-01,4.70374721e-01
5.12945162e-01,5.20580898e-01,4.66992435e-01
5.10693803e-01,5.05051945e-01,4.64900481e-01
5.07953556e-01,4.88580072e-01,4.64207219e-01
5.04853779e-01,4.71813746e-01,4.64966902e-01
5.01546073e-01,4.55437145e-01,4.67175543e-01
4.98190052e-01,4.40142951e-01,4.70768957e-01
4.94895527e-01,4.26592857e-01,4.75623590e-01
4.91740384e-01,4.15368241e-01,4.81561438e-01
4.88820480e-01,4.06947141e-01,4.88358252e-01
4.86242685e-01,4.01692969e-01,4.95753049e-01
4.84117192e-01,3.99845934e-01,5.03458499e-01
4.82550042e-01,4.01517732e-01,5.11171914e-01
4.81635225e-01,4.06689576e-01,5.18586558e-01
4.81446182e-01,4.15213234e-01,5.25402987e-01
4.82027112e-01,4.26814763e-01,5.31340188e-01
4.83384934e-01,4.41100670e-01,5.36146280e-01
4.85483234e-01,4.57566601e-01,5.39608573e-01
4.88239725e-01,4.75609087e-01,5.41562738e-01
4.91528556e-01,4.94541238e-01,5.41900797e-01
4.95188022e-01,5.13613448e-01,5.40577525e-01
4.99033089e-01,5.32039891e-01,5.37614804e-01
5.02881484e-01,5.49031444e-01,5.33103398e-01
5.06634359e-01,5.63849772e-01,5.27201115e-01
5.10206378e-01,5.75861718e-01,5.20125762e-01
5.13488828e-01,5.84558074e-01,5.12144997e-01
5.16359564e-01,5.89564147e-01,5.03565055e-01
5.18691921e-01,5.90647215e-01,4.94718672e-01
5.20363543e-01,5.87720363e-01,4.85952525e-01
5.21265992e-01,5.80842840e-01,4.77614489e-01
5.21315327e-01,5.70217471e-01,4.70040988e-01
5.20463174e-01,5.56185650e-01,4.63544695e-01
5.18707060e-01,5.39220277e-01,4.58402746e-01
5.16098156e-01,5.19916417e-01,4.54845670e-01
5.12744206e-01,4.98978843e-01,4.53047261e-01
5.08805775e-01,4.77204968e-01,4.53115721e-01
5.04485091e-01,4.55461473e-01,4.55086559e-01
5.00008646e-01,4.34653365e-01,4.58917842e-01
4.95576994e-01,4.15682644e-01,4.64488557e-01
4.91276526e-01,3.99375268e-01,4.71601773e-01
4.87200579e-01,3.86424279e-01,4.79994192e-01
4.83472174e-01,3.77374784e-01,4.89348494e-01
4.80231582e-01,3.72614655e-01,4.99306660e-01
4.77625959e-01,3.72368736e-01,5.09483950e-01
4.75798897e-01,3.76697000e-01,5.19483215e-01
4.74878683e-01,3.85496261e-01,5.28909214e-01
4.74964944e-01,3.98504602e-01,5.37382653e-01
4.76114272e-01,4.15307647e-01,5.44553752e-01
4.78326447e-01,4.35346201e-01,5.50115210e-01
4.81533982e-01,4.57925539e-01,5.53814430e-01
4.85598224e-01,4.82227713e-01,5.55464828e-01
4.90314881e-01,5.07329235e-01,5.54955840e-01
4.95429974e-01,5.32226892e-01,5.52261068e-01
5.00664716e-01,5.55873778e-01,5.47443730e-01
5.05803392e-01,5.77232721e-01,5.40658334e-01
5.10774432e-01,5.95373095e-01,5.32145893e-01
5.15477757e-01,6.09529109e-01,5.22221469e-01
5.19775126e-01,6.19111299e-01,5.11259232e-01
5.23504961e-01,6.23713793e-01,4.99676751e-01
